No.,Slop_angle,Coefficient restitution,Friction Angle,ƒµ_W,ƒµ_B&G,ƒµ_A,ƒµ_R2,X_ave,X_95,X_cv,Z_ave,Z_95,Z_cv,R/T
163,45,0.1,20,0.805995977,0.577350269,0.367552597,0.636619772,87.69676984,93.08698276,0.045932921,3.248944776,7.27283911,0.631334132,0.067894
164,45,0.1,20,0.851298292,0.680413817,0.579959658,0.816927334,107.8153275,140.7687127,0.152397807,6.682440792,18.56941997,0.862073134,0.01539007
165,45,0.1,20,0.904997185,0.707106781,0.562697698,0.753129277,97.81345365,107.6516119,0.080912791,7.59190867,15.98490737,0.452356201,0.004269895
166,45,0.1,20,0.767663317,0.40824829,0.259898934,0.530516477,84.38827074,92.79022314,0.049843441,2.203387866,6.755852,0.769241165,0.001247047
167,45,0.1,20,0.807248973,0.440225453,0.314147679,0.572464291,91.26976084,107.605609,0.114207138,4.4431108,12.21169744,0.7892148,0.004733308
168,45,0.1,20,0.849754169,0.447213595,0.284705017,0.509295818,89.94953476,102.4957405,0.084435699,3.903323796,9.435680072,0.652714979,0.002597019
169,45,0.1,20,0.761618473,0.333333333,0.282942121,0.565884242,87.03737395,94.46734433,0.040265834,2.085971971,8.913781558,1.00852478,0.00132196
170,45,0.1,20,0.798975017,0.421075961,0.549819004,0.840001313,82.95748998,88.90952088,0.059344823,2.569690763,6.788006588,0.959413985,0.004439005
171,45,0.1,20,0.836593725,0.447213595,0.569410035,0.821174538,83.19540167,89.24362453,0.04991289,1.671286531,4.516766525,0.721155758,0.002274225
172,45,0.1,20,0.718516797,0.301511345,0.157048432,0.405121673,89.08600184,94.37668318,0.045990597,1.934694613,5.156386715,0.713667742,0.001668458
173,45,0.1,20,0.752255969,0.313727903,0.170552898,0.408827807,93.81256577,109.7789854,0.113518345,2.501702208,6.488191441,0.741263286,0.003955754
174,45,0.1,20,0.784225984,0.316227766,0.150987636,0.361564983,92.60829211,104.7167935,0.076586823,2.589076897,5.53777924,0.851551793,0.002112823
175,45,0.1,20,0.725820022,0.267261242,0.218756303,0.50020125,88.44261235,93.81071189,0.031178255,2.107965588,5.829367563,0.728734433,0.001385978
176,45,0.1,20,0.757902263,0.30656967,0.318285768,0.615080006,86.57015149,97.29378319,0.070394915,2.003083603,5.64254588,0.830092794,0.004340758
177,45,0.1,20,0.785582178,0.316227766,0.301975273,0.572957795,86.74069427,92.8874579,0.064822716,1.447240018,5.06424889,1.226338466,0.002438757
178,45,0.1,20,0.697468411,0.229415734,0.207545578,0.502594557,90.02515063,93.45312261,0.021450125,1.738033994,4.619830481,0.705893871,0.001423238
179,45,0.1,20,0.724535006,0.295656198,0.428234729,0.784142904,88.79592768,94.91537542,0.049194891,1.483959322,4.592432886,0.715375318,0.004046541
180,45,0.1,20,0.742659835,0.316227766,0.452962909,0.794179167,87.38854497,94.51293594,0.056306179,1.097326858,3.139038971,0.760259788,0.002471094
181,45,0.1,30,0.805995977,0.577350269,0.367552597,0.636619772,69.90408383,74.68211436,0.041359655,3.6293502,7.869220687,0.65806295,0.002685724
182,45,0.1,30,0.851298292,0.680413817,0.579959658,0.816927334,122.3431005,168.6683913,0.243419626,12.70860257,45.00524353,0.935277919,0.08657416
183,45,0.1,30,0.904997185,0.707106781,0.562697698,0.753129277,88.91839942,122.4952601,0.202992535,5.850399583,20.57774412,0.905992929,0.03476169
184,45,0.1,30,0.767663317,0.40824829,0.259898934,0.530516477,64.35137615,70.60274583,0.043182112,2.412028323,6.418780219,0.749267071,0.002532278
185,45,0.1,30,0.807248973,0.440225453,0.314147679,0.572464291,76.53534052,95.853288,0.134603141,4.18113894,13.31508645,0.944809527,0.01969149
186,45,0.1,30,0.849754169,0.447213595,0.284705017,0.509295818,72.40566927,82.43287504,0.095781885,3.382738292,8.663565484,0.660448106,0.008066294
187,45,0.1,30,0.761618473,0.333333333,0.282942121,0.565884242,65.25854995,68.06100006,0.073362051,2.036156683,5.270837661,0.819990225,0.005297739
188,45,0.1,30,0.798975017,0.421075961,0.549819004,0.840001313,72.91890191,110.4289228,0.220457769,4.224827879,13.47426141,1.081655982,0.02468859
189,45,0.1,30,0.836593725,0.447213595,0.569410035,0.821174538,67.44882137,93.4562693,0.156970008,2.54136302,8.260738133,1.044952437,0.009315213
190,45,0.1,30,0.718516797,0.301511345,0.157048432,0.405121673,65.57532242,72.18545697,0.054929006,1.783804326,4.940450121,0.738431473,0.003223197
191,45,0.1,30,0.752255969,0.313727903,0.170552898,0.408827807,73.21816312,87.79380292,0.122944054,1.941803337,5.014661484,0.790576181,0.009779148
192,45,0.1,30,0.784225984,0.316227766,0.150987636,0.361564983,70.8293983,80.6558442,0.089109549,2.960670538,6.695901436,0.684675909,0.005553511
193,45,0.1,30,0.725820022,0.267261242,0.218756303,0.50020125,65.21673621,68.14634949,0.026244187,1.788213683,5.553827008,0.834564646,0.002866593
194,45,0.1,30,0.757902263,0.30656967,0.318285768,0.615080006,67.82008977,86.23321212,0.111863235,2.735780084,10.0019192,0.933919386,0.016758
195,45,0.1,30,0.785582178,0.316227766,0.301975273,0.572957795,64.03719925,67.66644806,0.065649263,1.324938485,3.32114235,0.80011738,0.007082412
196,45,0.1,30,0.697468411,0.229415734,0.207545578,0.502594557,66.03784972,69.46451606,0.030114487,1.590878749,4.715305106,0.701093145,0.00440324
197,45,0.1,30,0.724535006,0.295656198,0.428234729,0.784142904,67.74674765,84.54877042,0.107061614,2.001019719,4.96607958,1.343819367,0.01134095
198,45,0.1,30,0.742659835,0.316227766,0.452962909,0.794179167,65.95270584,77.17207205,0.086685918,1.384487711,5.572429608,1.109432206,0.006408485
199,45,0.1,40,0.805995977,0.577350269,0.367552597,0.636619772,61.23205678,80.17833847,0.160860989,4.110556141,10.15357678,0.73871273,0.01885782
200,45,0.1,40,0.851298292,0.680413817,0.579959658,0.816927334,128.7623981,185.0833813,0.2582978,18.35900679,49.80988419,0.771231263,0.161101
201,45,0.1,40,0.904997185,0.707106781,0.562697698,0.753129277,93.76508862,127.8256709,0.220209462,8.961412258,26.07086545,0.960368771,0.1346256
202,45,0.1,40,0.767663317,0.40824829,0.259898934,0.530516477,57.28295119,66.38305441,0.094074477,4.216113699,12.36058355,0.889855206,0.0183064
203,45,0.1,40,0.807248973,0.440225453,0.314147679,0.572464291,76.15565953,109.2103435,0.240197129,7.183776169,23.35754854,0.881379797,0.06690056
204,45,0.1,40,0.849754169,0.447213595,0.284705017,0.509295818,69.17661627,100.0192875,0.193176101,4.181274146,9.478619667,0.888503346,0.04952132
205,45,0.1,40,0.761618473,0.333333333,0.282942121,0.565884242,57.45536716,71.46651851,0.102670136,2.998935801,7.133542639,0.850652007,0.02097169
206,45,0.1,40,0.798975017,0.421075961,0.549819004,0.840001313,78.72593872,118.5468372,0.289521999,6.389695692,19.6142601,1.126445674,0.08612851
207,45,0.1,40,0.836593725,0.447213595,0.569410035,0.821174538,69.28625189,99.46530809,0.226310696,5.981481988,25.26227715,1.134252782,0.05578605
208,45,0.1,40,0.718516797,0.301511345,0.157048432,0.405121673,56.18254543,62.6051666,0.128082325,2.196427196,8.15741497,1.023743868,0.01375326
209,45,0.1,40,0.752255969,0.313727903,0.170552898,0.408827807,62.17346381,82.79159595,0.16551242,2.999235733,13.09886029,1.291420703,0.02851802
210,45,0.1,40,0.784225984,0.316227766,0.150987636,0.361564983,61.38311818,83.66647663,0.154301505,2.757203778,7.256662485,1.024320027,0.02086104
211,45,0.1,40,0.725820022,0.267261242,0.218756303,0.50020125,56.19676539,62.88459628,0.073422702,2.210055278,6.297260009,0.843184105,0.01009899
212,45,0.1,40,0.757902263,0.30656967,0.318285768,0.615080006,65.89822079,96.23084997,0.210637247,3.714350784,14.77912559,1.099662955,0.052868
213,45,0.1,40,0.785582178,0.316227766,0.301975273,0.572957795,59.90678959,82.2626688,0.185704511,4.222338721,17.3496142,1.458784678,0.03584758
214,45,0.1,40,0.697468411,0.229415734,0.207545578,0.502594557,55.82982457,67.13936881,0.090060905,1.733575786,7.641975912,1.133536211,0.01608731
215,45,0.1,40,0.724535006,0.295656198,0.428234729,0.784142904,62.42468011,96.62058404,0.228157308,2.907377841,11.08853417,1.58909433,0.04189278
216,45,0.1,40,0.742659835,0.316227766,0.452962909,0.794179167,59.50444605,87.42830488,0.191053129,2.755283272,11.12392414,1.357704915,0.02773987
217,45,0.3,20,0.805995977,0.577350269,0.367552597,0.636619772,86.92856577,94.38864542,0.06162922,10.14128404,21.29884907,0.576963399,0.007348496
218,45,0.3,20,0.851298292,0.680413817,0.579959658,0.816927334,132.465583,203.7170572,0.26605337,20.52523059,54.03800007,0.813927783,0.07555498
219,45,0.3,20,0.904997185,0.707106781,0.562697698,0.753129277,102.9302468,123.5442668,0.136138804,12.8133959,30.30462808,0.652840899,0.03142189
220,45,0.3,20,0.767663317,0.40824829,0.259898934,0.530516477,77.89228589,86.80690027,0.07644245,5.417218903,14.0834864,0.718677717,0.004449969
221,45,0.3,20,0.807248973,0.440225453,0.314147679,0.572464291,85.67889222,102.7670571,0.134358174,7.931462576,27.54492869,0.942517598,0.01743843
222,45,0.3,20,0.849754169,0.447213595,0.284705017,0.509295818,89.09864003,106.7309074,0.118905706,8.238702193,21.18947752,0.709400886,0.01575338
223,45,0.3,20,0.761618473,0.333333333,0.282942121,0.565884242,77.2156605,79.66651261,0.030542186,3.891481833,9.643491387,0.673897355,0.005303925
224,45,0.3,20,0.798975017,0.421075961,0.549819004,0.840001313,84.87178151,119.8146772,0.176440969,5.767543109,22.59339512,1.094039411,0.02214207
225,45,0.3,20,0.836593725,0.447213595,0.569410035,0.821174538,79.56727495,98.50389733,0.134260361,5.144246314,11.24109308,0.724736669,0.014894
226,45,0.3,20,0.718516797,0.301511345,0.157048432,0.405121673,77.16475763,85.64532568,0.057075333,2.939501731,7.077775133,0.76368371,0.003129224
227,45,0.3,20,0.752255969,0.313727903,0.170552898,0.408827807,84.05545529,105.2202249,0.140995765,5.049413556,12.07560837,0.948171722,0.01431046
228,45,0.3,20,0.784225984,0.316227766,0.150987636,0.361564983,87.45368961,102.7042039,0.111153196,5.709736596,11.7108632,0.676527617,0.008758361
229,45,0.3,20,0.725820022,0.267261242,0.218756303,0.50020125,78.17254408,81.45861306,0.036629186,3.6966538,10.60848302,0.780474319,0.005226681
230,45,0.3,20,0.757902263,0.30656967,0.318285768,0.615080006,79.79513191,104.8754882,0.159747357,4.905485211,15.67589647,1.184418522,0.01695399
231,45,0.3,20,0.785582178,0.316227766,0.301975273,0.572957795,77.12442964,82.66675162,0.058465255,3.138472018,7.669264144,0.811671539,0.008685375
232,45,0.3,20,0.697468411,0.229415734,0.207545578,0.502594557,80.11071359,87.57821799,0.080920609,2.868078513,7.348819324,0.922045538,0.007641458
233,45,0.3,20,0.724535006,0.295656198,0.428234729,0.784142904,78.73795805,90.29759666,0.078411016,3.209262121,8.390179477,1.070188507,0.01462252
234,45,0.3,20,0.742659835,0.316227766,0.452962909,0.794179167,78.12085693,85.24568355,0.075808223,2.622022434,6.997318297,0.810724181,0.006854103
235,45,0.3,30,0.805995977,0.577350269,0.367552597,0.636619772,76.57535368,100.2564225,0.155366078,9.332421495,24.05470942,0.709251332,0.02950919
236,45,0.3,30,0.851298292,0.680413817,0.579959658,0.816927334,143.3455729,228.3266945,0.350847663,25.05917786,76.02552642,0.843792152,0.1583446
237,45,0.3,30,0.904997185,0.707106781,0.562697698,0.753129277,106.6854233,150.9186248,0.236758717,14.76338536,30.10407712,0.695220072,0.1338076
238,45,0.3,30,0.767663317,0.40824829,0.259898934,0.530516477,67.43607457,94.32454108,0.17996005,8.344990976,19.4110612,0.619528259,0.03001669
239,45,0.3,30,0.807248973,0.440225453,0.314147679,0.572464291,79.85729236,116.0844764,0.237147977,8.454126084,28.61293345,0.947103254,0.06577505
240,45,0.3,30,0.849754169,0.447213595,0.284705017,0.509295818,81.45494619,114.8607861,0.216192122,9.286276258,21.95590466,0.907534919,0.06503002
241,45,0.3,30,0.761618473,0.333333333,0.282942121,0.565884242,65.04929757,91.74243303,0.19933635,5.902162587,17.93808622,1.056657047,0.03254219
242,45,0.3,30,0.798975017,0.421075961,0.549819004,0.840001313,83.6082625,130.385671,0.297977958,11.14580254,33.23879937,0.926593053,0.07001292
243,45,0.3,30,0.836593725,0.447213595,0.569410035,0.821174538,75.03761035,116.2565832,0.27394017,8.045754769,18.29269392,0.864965569,0.0495214
244,45,0.3,30,0.718516797,0.301511345,0.157048432,0.405121673,60.263149,68.69081112,0.09005048,3.416158722,8.853057973,0.791688956,0.01086662
245,45,0.3,30,0.752255969,0.313727903,0.170552898,0.408827807,70.68600271,98.21279943,0.222378571,6.601408338,23.64302706,0.912647376,0.03779633
246,45,0.3,30,0.784225984,0.316227766,0.150987636,0.361564983,70.61832072,86.01667103,0.154595679,6.506967739,13.73394991,0.868415001,0.03390157
247,45,0.3,30,0.725820022,0.267261242,0.218756303,0.50020125,61.59634384,83.95329725,0.168124584,3.898556728,15.72672339,0.862177519,0.01746238
248,45,0.3,30,0.757902263,0.30656967,0.318285768,0.615080006,72.44418459,106.90864,0.294175134,6.935713261,29.21467168,1.150030602,0.05557905
249,45,0.3,30,0.785582178,0.316227766,0.301975273,0.572957795,65.82896669,96.29491535,0.198890954,4.123400613,12.01250884,1.076601052,0.02884983
250,45,0.3,30,0.697468411,0.229415734,0.207545578,0.502594557,61.77511913,87.34776326,0.171819549,3.653052493,8.560362226,1.331633158,0.02460052
251,45,0.3,30,0.724535006,0.295656198,0.428234729,0.784142904,68.42021518,101.3306294,0.258931115,5.413275517,20.43084059,1.07053329,0.04905015
252,45,0.3,30,0.742659835,0.316227766,0.452962909,0.794179167,66.43060653,99.11795542,0.240945938,3.784805367,12.93912021,1.272269032,0.0355856
253,45,0.3,40,0.805995977,0.577350269,0.367552597,0.636619772,79.11658395,124.7897136,0.276002238,12.85160601,38.47511092,0.795819137,0.1018218
254,45,0.3,40,0.851298292,0.680413817,0.579959658,0.816927334,146.8565388,222.3003393,0.303953584,36.90610405,104.7224657,0.693859414,0.2160776
255,45,0.3,40,0.904997185,0.707106781,0.562697698,0.753129277,110.443662,158.2531147,0.261898826,23.79012703,64.0097494,0.773508246,0.1775382
256,45,0.3,40,0.767663317,0.40824829,0.259898934,0.530516477,66.14245563,122.0309231,0.333243879,9.466066701,27.36883446,1.004036665,0.05234736
257,45,0.3,40,0.807248973,0.440225453,0.314147679,0.572464291,85.4844883,135.8262621,0.3018842,17.39969994,46.32178061,0.826810525,0.1438367
258,45,0.3,40,0.849754169,0.447213595,0.284705017,0.509295818,86.68205132,116.8346903,0.226988213,13.49630818,36.67754602,0.762073274,0.1396622
259,45,0.3,40,0.761618473,0.333333333,0.282942121,0.565884242,66.89752675,100.4569216,0.33505951,9.373782534,29.29149926,0.874477815,0.06547834
260,45,0.3,40,0.798975017,0.421075961,0.549819004,0.840001313,92.17664761,142.4315206,0.328841353,18.15473113,58.71401831,0.94767258,0.1396817
261,45,0.3,40,0.836593725,0.447213595,0.569410035,0.821174538,88.07209,126.1602205,0.285575494,15.24688948,41.80128507,0.879009013,0.1244304
262,45,0.3,40,0.718516797,0.301511345,0.157048432,0.405121673,57.30164454,81.44350875,0.213995902,5.941240091,26.33180549,1.024735201,0.03259032
263,45,0.3,40,0.752255969,0.313727903,0.170552898,0.408827807,66.40426952,96.64672175,0.215302225,9.867889769,33.06566631,0.894456147,0.09874249
264,45,0.3,40,0.784225984,0.316227766,0.150987636,0.361564983,69.45248036,109.309615,0.258849093,8.513786115,28.36804116,0.945856616,0.09500094
265,45,0.3,40,0.725820022,0.267261242,0.218756303,0.50020125,61.31112605,106.6850723,0.31860174,7.794485609,35.56236644,1.111012065,0.0532319
266,45,0.3,40,0.757902263,0.30656967,0.318285768,0.615080006,73.65349474,111.7257072,0.298754785,9.390344649,34.30469428,1.073056614,0.1159
267,45,0.3,40,0.785582178,0.316227766,0.301975273,0.572957795,72.13534588,111.7788607,0.313067754,10.04837927,45.91789071,1.230135064,0.08852259
268,45,0.3,40,0.697468411,0.229415734,0.207545578,0.502594557,62.08392496,111.7200795,0.31460874,6.589323304,34.54888658,1.293716578,0.05875321
269,45,0.3,40,0.724535006,0.295656198,0.428234729,0.784142904,76.90255988,125.6053555,0.359573435,11.43895148,42.84823238,1.008755191,0.08917067
270,45,0.3,40,0.742659835,0.316227766,0.452962909,0.794179167,65.5926235,107.9523541,0.308494207,7.363046287,41.81381001,1.491418645,0.06151289
271,45,0.5,20,0.805995977,0.577350269,0.367552597,0.636619772,97.1319306,122.9896273,0.138858358,15.85237592,29.52619781,0.571976239,0.01734778
272,45,0.5,20,0.851298292,0.680413817,0.579959658,0.816927334,164.4990444,257.601063,0.312909444,25.36105379,95.92477764,0.893881457,0.1034224
273,45,0.5,20,0.904997185,0.707106781,0.562697698,0.753129277,115.9307053,163.052156,0.205720105,22.23850493,46.8601331,0.671780922,0.0519448
274,45,0.5,20,0.767663317,0.40824829,0.259898934,0.530516477,82.63042367,96.92498003,0.144896941,7.443689226,17.36463794,0.84954353,0.01126163
275,45,0.5,20,0.807248973,0.440225453,0.314147679,0.572464291,94.70342373,124.5192976,0.206163617,16.48076759,45.8167862,0.84513601,0.03654384
276,45,0.5,20,0.849754169,0.447213595,0.284705017,0.509295818,95.89105152,124.7486742,0.19006651,11.77507979,34.64455085,0.910831438,0.03228964
277,45,0.5,20,0.761618473,0.333333333,0.282942121,0.565884242,80.76526964,114.6018828,0.182028424,6.749877796,27.33102358,0.887874514,0.01835997
278,45,0.5,20,0.798975017,0.421075961,0.549819004,0.840001313,90.07463751,132.0245936,0.24503275,11.02646421,53.82319376,1.138740999,0.03571327
279,45,0.5,20,0.836593725,0.447213595,0.569410035,0.821174538,86.8331474,128.8897142,0.21134602,8.966340185,24.51959844,0.93886722,0.0259944
280,45,0.5,20,0.718516797,0.301511345,0.157048432,0.405121673,77.09337564,84.46300045,0.076611487,4.079053598,8.549811671,0.625821734,0.005162623
281,45,0.5,20,0.752255969,0.313727903,0.170552898,0.408827807,86.42562745,114.2611916,0.188662568,7.851560051,25.11965454,0.935056391,0.02619794
282,45,0.5,20,0.784225984,0.316227766,0.150987636,0.361564983,85.47394158,105.4676969,0.1482696,8.309511565,15.2995123,0.876596537,0.02192545
283,45,0.5,20,0.725820022,0.267261242,0.218756303,0.50020125,78.05915134,88.73363261,0.084326953,6.320746007,14.9176171,0.84561032,0.01101029
284,45,0.5,20,0.757902263,0.30656967,0.318285768,0.615080006,82.57382303,112.3372796,0.195852766,6.472677273,28.28632215,1.056683203,0.01948246
285,45,0.5,20,0.785582178,0.316227766,0.301975273,0.572957795,82.29303742,114.5681613,0.203055558,4.329032348,10.53821265,1.058441574,0.01960246
286,45,0.5,20,0.697468411,0.229415734,0.207545578,0.502594557,79.39869451,97.0471947,0.119058319,4.535185679,12.65330728,0.928662486,0.009555301
287,45,0.5,20,0.724535006,0.295656198,0.428234729,0.784142904,82.28547324,117.1473525,0.19482939,4.366212176,22.52296723,1.137244543,0.01765989
288,45,0.5,20,0.742659835,0.316227766,0.452962909,0.794179167,79.89078672,90.70029136,0.120947558,3.684039217,6.203092955,1.134211881,0.01257936
289,45,0.5,30,0.805995977,0.577350269,0.367552597,0.636619772,88.89364841,131.5407763,0.23863089,14.48444078,37.18859943,0.784779648,0.06789429
290,45,0.5,30,0.851298292,0.680413817,0.579959658,0.816927334,172.5852855,268.7286376,0.335248541,38.74321467,105.8303276,0.72752702,0.1702046
291,45,0.5,30,0.904997185,0.707106781,0.562697698,0.753129277,119.6324766,181.4288646,0.320426025,24.90914343,63.2289163,0.806969497,0.1274648
292,45,0.5,30,0.767663317,0.40824829,0.259898934,0.530516477,72.78539802,121.7015409,0.28429673,14.25032066,42.31102689,0.747567117,0.03490203
293,45,0.5,30,0.807248973,0.440225453,0.314147679,0.572464291,99.89684181,166.203244,0.334504026,21.93414288,64.44434827,0.828721435,0.1217557
294,45,0.5,30,0.849754169,0.447213595,0.284705017,0.509295818,89.34261149,130.9456802,0.251064549,14.26134574,33.43534608,0.781881645,0.07938809
295,45,0.5,30,0.761618473,0.333333333,0.282942121,0.565884242,74.12728327,123.2232197,0.359208574,11.30680446,30.82994336,0.892247001,0.05375034
296,45,0.5,30,0.798975017,0.421075961,0.549819004,0.840001313,102.0982675,170.6557842,0.364765484,23.65233569,71.75450256,0.862339619,0.1104589
297,45,0.5,30,0.836593725,0.447213595,0.569410035,0.821174538,91.42038203,142.3035735,0.299321917,16.66187633,47.51751901,0.962590732,0.07617064
298,45,0.5,30,0.718516797,0.301511345,0.157048432,0.405121673,61.65921184,82.45174186,0.199529328,6.567031689,20.5628496,0.73006982,0.02103139
299,45,0.5,30,0.752255969,0.313727903,0.170552898,0.408827807,76.66809027,117.0657092,0.249349873,13.83769141,41.91424333,0.949675567,0.0759632
300,45,0.5,30,0.784225984,0.316227766,0.150987636,0.361564983,75.14505072,104.4475235,0.249915131,10.11022306,26.3019643,0.915808004,0.07182057
301,45,0.5,30,0.725820022,0.267261242,0.218756303,0.50020125,66.82512361,111.2193313,0.27511786,8.953202212,33.45253346,1.023949816,0.04382252
302,45,0.5,30,0.757902263,0.30656967,0.318285768,0.615080006,76.45978167,125.6182278,0.329433221,14.53551524,42.3939933,0.960020827,0.06481722
303,45,0.5,30,0.785582178,0.316227766,0.301975273,0.572957795,74.56144036,130.3174222,0.378070256,10.1149698,28.67061112,1.149501044,0.04320451
304,45,0.5,30,0.697468411,0.229415734,0.207545578,0.502594557,69.17673648,119.6463448,0.328283868,6.893348343,22.99248203,0.99329289,0.0358701
305,45,0.5,30,0.724535006,0.295656198,0.428234729,0.784142904,73.8271593,131.9098068,0.357112306,10.69467423,34.45562097,1.151252741,0.05837102
306,45,0.5,30,0.742659835,0.316227766,0.452962909,0.794179167,70.07500142,122.6070494,0.332269546,8.482750627,28.58315542,0.963071143,0.03708289
307,45,0.5,40,0.805995977,0.577350269,0.367552597,0.636619772,99.57266517,168.0053496,0.337781505,28.84239736,68.83072989,0.740833816,0.09770331
308,45,0.5,40,0.851298292,0.680413817,0.579959658,0.816927334,148.2834909,241.8724952,0.377331858,51.79354859,135.7200193,0.684502744,0.1584651
309,45,0.5,40,0.904997185,0.707106781,0.562697698,0.753129277,115.6755116,182.3798976,0.35939791,37.7762896,88.98222122,0.787439029,0.1334516
310,45,0.5,40,0.767663317,0.40824829,0.259898934,0.530516477,73.76267127,126.3802178,0.37637525,14.71550292,65.32098545,1.037952629,0.06036357
311,45,0.5,40,0.807248973,0.440225453,0.314147679,0.572464291,100.5271433,163.6508047,0.339131983,28.53820912,73.77175104,0.764346475,0.1229962
312,45,0.5,40,0.849754169,0.447213595,0.284705017,0.509295818,97.544825,170.3634894,0.344561221,23.67532759,60.7333386,0.808434471,0.1253958
313,45,0.5,40,0.761618473,0.333333333,0.282942121,0.565884242,74.06468855,125.591608,0.363646687,17.77661943,66.50608854,1.034096455,0.071764
314,45,0.5,40,0.798975017,0.421075961,0.549819004,0.840001313,103.0515304,179.9137743,0.373798989,31.97750397,76.95255313,0.721791942,0.142623
315,45,0.5,40,0.836593725,0.447213595,0.569410035,0.821174538,100.0299322,154.5465032,0.320005006,29.06730232,68.67939001,0.885217056,0.1154777
316,45,0.5,40,0.718516797,0.301511345,0.157048432,0.405121673,60.18481852,103.8467672,0.315362441,8.731344019,44.64483438,1.219688304,0.04708746
317,45,0.5,40,0.752255969,0.313727903,0.170552898,0.408827807,79.39078935,127.8459151,0.291854502,17.01542428,36.77809381,0.852134317,0.1261966
318,45,0.5,40,0.784225984,0.316227766,0.150987636,0.361564983,72.93101769,121.9787585,0.316807335,15.48868249,50.67786794,0.907852067,0.09741342
319,45,0.5,40,0.725820022,0.267261242,0.218756303,0.50020125,74.79822404,129.601024,0.378508832,19.48641411,72.74926773,1.086304315,0.0710731
320,45,0.5,40,0.757902263,0.30656967,0.318285768,0.615080006,83.25331732,137.9277375,0.340948472,16.87572918,44.34952065,0.781939622,0.1127732
321,45,0.5,40,0.785582178,0.316227766,0.301975273,0.572957795,86.45191952,136.1056071,0.328088155,18.54954733,62.66910965,1.02003468,0.1033802
322,45,0.5,40,0.697468411,0.229415734,0.207545578,0.502594557,78.88566818,146.8211856,0.447457615,14.00080674,50.57442861,1.104692842,0.07807361
323,45,0.5,40,0.724535006,0.295656198,0.428234729,0.784142904,80.63596561,147.1068384,0.421638919,15.3630037,57.87658181,1.110506915,0.09834707
